Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps	UpdateNorm	LearningRate	DeltaStd	DeltasUsed	NumWorkers	SuccessRate	Improvement
738.3209249973297	510	0.30915230357859685	0.08422954261959878	0.4120380139520421	0.03362168562853185	3373423	6.401874105075965	0.03	0.03	16	32	1.0	-0.0025126496618901317
752.5915079116821	520	0.3206941271478138	0.07709578887660753	0.4090031731975614	0.0976471452795522	3440694	5.771104123947473	0.03	0.03	16	32	1.0	0.0
767.1745645999908	530	0.32644006056289016	0.0618759700266969	0.4045089955725416	0.050403893307702674	3507643	5.945733801180062	0.03	0.03	16	32	1.0	0.0
781.88973736763	540	0.32909105581343284	0.0533484519607514	0.4061706007341854	0.07399953549668226	3576039	6.821633498930334	0.03	0.03	16	32	1.0	0.0
796.4439978599548	550	0.3253695967015275	0.06569561651956084	0.418021133399634	0.10437812237432809	3644492	6.018577522443671	0.03	0.03	16	32	1.0	-0.0037214591119053564
810.6916978359222	560	0.31858648361031044	0.08046674976332412	0.4105888094418333	0.001716141134238569	3713234	7.276333916935771	0.03	0.03	16	32	1.0	-0.010504572203122398
825.1337690353394	570	0.3193690523044944	0.07427945401630377	0.41414768650429323	-0.011554378778782848	3781315	6.262915129126248	0.03	0.03	16	32	0.99	-0.009722003508938426
839.5710074901581	580	0.31474807570496466	0.06376139423445723	0.40914102474016545	0.07173752432936453	3849137	5.29963386017332	0.03	0.03	16	32	1.0	-0.014342980108468184
853.9829623699188	590	0.3212179848226576	0.0712340138875181	0.41791431324782025	0.07476515121379634	3916566	6.385653766633414	0.03	0.03	16	32	1.0	-0.007873070990775222
868.643477678299	600	0.3258541017476864	0.07010002636207696	0.40511856164448545	0.07820092228007525	3984553	5.732238208316439	0.03	0.03	16	32	1.0	-0.0032369540657464224
882.9845607280731	610	0.3156290502231741	0.06261188119900346	0.4065615253730357	0.0736653718900584	4052095	6.575689512125536	0.03	0.03	16	32	1.0	-0.01346200559025873
897.2083187103271	620	0.328711773054751	0.06109515081004039	0.4122303727945109	0.1465647339273346	4118449	6.3614168915589175	0.03	0.03	16	32	1.0	-0.0003792827586818204
911.693779706955	630	0.32343538437590896	0.07807872128680572	0.412793869692905	-0.001442722961655818	4184259	4.8912337676362005	0.03	0.03	16	32	0.99	-0.005655671437523879
926.3665158748627	640	0.31250208052410494	0.07517569922574377	0.411820132547291	0.0801335466094315	4251211	6.640064930246169	0.03	0.03	16	32	1.0	-0.0165889752893279
940.8213398456573	650	0.31489948737119616	0.07909157924060965	0.41940190437708225	0.025970250514376403	4318720	6.587466290900105	0.03	0.03	16	32	1.0	-0.01419156844223668
955.3171253204346	660	0.31680620767362194	0.07026328795035268	0.4136622909209109	0.01904149436040825	4386002	5.005852568902755	0.03	0.03	16	32	1.0	-0.0122848481398109
970.1078870296478	670	0.31235104493741117	0.07831303720012509	0.4220947182511736	0.03348785703838075	4453849	6.345195187007752	0.03	0.03	16	32	1.0	-0.01674001087602167
984.4703598022461	680	0.3141827188038434	0.06815180839794122	0.4058708636148367	0.07413548490330868	4521145	5.852887144132873	0.03	0.03	16	32	1.0	-0.014908337009589434
999.2884917259216	690	0.3100554217072804	0.08350715427289315	0.41655331414949615	0.027610892176426205	4587796	6.190937549084029	0.03	0.03	16	32	1.0	-0.019035634106152444
1013.9350080490112	700	0.3329676306303385	0.06362565080624767	0.4170822894935782	0.07255255856944132	4655341	3.5601326069744514	0.03	0.03	16	32	1.0	0.0
1028.6384255886078	710	0.3409466952529847	0.06241024671489323	0.4166474180055957	0.07837230473978707	4722383	5.870836015524341	0.03	0.03	16	32	1.0	0.0
1043.4092252254486	720	0.3318630803299385	0.06664281520725972	0.41595621702072094	0.08838203087361762	4790555	6.520998848116262	0.03	0.03	16	32	1.0	-0.009083614923046213
1057.8946540355682	730	0.3356073302283446	0.0712648792816469	0.412218021654553	0.09559851222184079	4859315	7.0232883585416435	0.03	0.03	16	32	1.0	-0.005339365024640108
1072.3264393806458	740	0.3463299384732745	0.07374566507381217	0.41617859940379276	0.05052931830687157	4927871	7.406704297240084	0.03	0.03	16	32	1.0	0.0
1086.7366390228271	750	0.3475296254086567	0.0568945338606202	0.4170813782402547	0.14822121905717722	4996563	5.802934076363671	0.03	0.03	16	32	1.0	0.0
1101.163656949997	760	0.3554430222511502	0.06449567293446888	0.4159261891654751	0.055141646788115395	5064449	6.377803048205495	0.03	0.03	16	32	1.0	0.0
1116.0113852024078	770	0.3453489220471445	0.07640259822949515	0.42384860674428637	0.07042329037130912	5131672	7.069116288160704	0.03	0.03	16	32	1.0	-0.010094100204005696
1130.387940645218	780	0.35047762525288867	0.04760905153207449	0.4258035372913582	0.22196783529113873	5199914	7.104185663972995	0.03	0.03	16	32	1.0	-0.00496539699826154
1145.0262730121613	790	0.35831245351972313	0.05443496822398852	0.4246292900206754	0.16734922351861314	5268613	6.815492873374623	0.03	0.03	16	32	1.0	0.0
1159.5452110767365	800	0.3366340746898965	0.05881016474578501	0.4314739897963591	0.10155383623168746	5337451	6.004503734277411	0.03	0.03	16	32	1.0	-0.02167837882982665
1174.1454889774323	810	0.36387282931030085	0.040600440623490365	0.4243870256395894	0.25056186002257164	5406073	5.578538583450752	0.03	0.03	16	32	1.0	0.0
1189.082139968872	820	0.3446515175292436	0.05959778381200213	0.4230590997321997	0.08296832980704494	5474886	7.178602875379494	0.03	0.03	16	32	1.0	-0.019221311781057238
1203.674326658249	830	0.35007305729678817	0.05819847370311304	0.42060491741722217	0.06602337790536694	5543438	6.64798640903544	0.03	0.03	16	32	1.0	-0.013799772013512679
1218.187907218933	840	0.3549537603606259	0.055888554261023085	0.4251419407737558	0.1629326893889811	5612022	6.815762057017108	0.03	0.03	16	32	1.0	-0.008919068949674924
1232.7998270988464	850	0.36567054857148606	0.0407763440593683	0.4213683996204054	0.20517178722730023	5679831	6.631791280060033	0.03	0.03	16	32	1.0	0.0
1247.356612443924	860	0.36804233008315007	0.05356908983304003	0.4203399087564321	0.09619640598248225	5747868	7.3086810162352425	0.03	0.03	16	32	1.0	0.0
1261.9272367954254	870	0.3751187522695653	0.045002302293847565	0.43100421606595773	0.14609663181909127	5815104	7.963308441344543	0.03	0.03	16	32	1.0	0.0
1276.4585762023926	880	0.3664873002137171	0.05123072463818466	0.41984115759987617	0.14472814218243002	5884210	7.114046010808294	0.03	0.03	16	32	1.0	-0.008631452055848199
1291.3601353168488	890	0.3726682102725766	0.04895695135605559	0.4228228978699917	0.11840157927508699	5953145	6.703959026313248	0.03	0.03	16	32	1.0	-0.0024505419969886866
1305.6943182945251	900	0.36131219101126333	0.06236200015230444	0.42761261311534327	0.10362401209567906	6021945	4.469540986470798	0.03	0.03	16	32	1.0	-0.013806561258301986
1320.8525640964508	910	0.36721311025791764	0.05081084732506768	0.4188646698175944	0.12635984061341787	6089924	5.523409094299397	0.03	0.03	16	32	1.0	-0.007905642011647673
1335.3433640003204	920	0.3471716950343874	0.065802313009653	0.4157886272587348	0.07656727401081298	6157984	6.881219832566933	0.03	0.03	16	32	1.0	-0.02794705723517793
1349.7707960605621	930	0.34629305232044744	0.08698149536300782	0.4299501192019761	-0.06473991812117674	6225999	6.365892231728115	0.03	0.03	16	32	0.99	-0.028825699949117878
1364.3994963169098	940	0.3547592999271322	0.07373477244385265	0.4250829679585877	0.06625914187588933	6293902	4.173428983889615	0.03	0.03	16	32	1.0	-0.020359452342433138
1378.8689851760864	950	0.34470875137150386	0.0881745810399896	0.42245498091506306	-0.03875099319338915	6361200	5.665060576587506	0.03	0.03	16	32	0.99	-0.03041000089806145
1393.3761501312256	960	0.3323670790825076	0.07652196963087222	0.4246407936079777	0.08878742053366295	6428950	6.4487440001237815	0.03	0.03	16	32	1.0	-0.04275167318705769
1407.9837746620178	970	0.36005304751518563	0.05928386271998228	0.42308171083641355	0.11394411431319895	6496860	7.649693212368985	0.03	0.03	16	32	1.0	-0.015065704754379683
1422.2988834381104	980	0.3419602083099187	0.06228857109374078	0.41415946601046016	0.11447974076872924	6563877	7.122025510483515	0.03	0.03	16	32	1.0	-0.033158543959646625
1436.881546497345	990	0.3522932374577218	0.05419554851586507	0.41969530938513344	0.1747779067081865	6631666	6.081612439382294	0.03	0.03	16	32	1.0	-0.022825514811843528
1451.2276635169983	1000	0.34908072442561155	0.06744779111144929	0.416120763955405	-0.09356489014317049	6699433	5.553221823888689	0.03	0.03	16	32	0.99	-0.02603802784395376
