Iteration	PolicyLoss	ValueLoss	Entropy	MeanReward	BestMeanReward
650	-0.03471878543496132	6.660984945483506e-05	1.2720483541488647	0.04508794	0.0595359
660	-0.4199286997318268	2.1910786017542705e-05	1.270154595375061	0.038629062	0.0595359
670	-0.12622922658920288	2.1470834326464683e-05	1.2699552774429321	0.06831526	0.06831526
680	-0.0961509421467781	6.019021384418011e-05	1.266944169998169	0.014944616	0.06831526
690	-0.024877751246094704	2.0063933334313333e-05	1.2700116634368896	0.013152391	0.06831526
700	-0.08761123567819595	2.638750993355643e-05	1.2704012393951416	0.0108557325	0.06831526
710	-0.13667796552181244	3.242394086555578e-05	1.2703220844268799	0.032599542	0.06831526
720	-0.10536188632249832	7.176197686931118e-05	1.2685130834579468	0.006184526	0.06831526
730	-0.0684242695569992	4.792150139110163e-05	1.2698019742965698	0.021997306	0.06831526
740	0.11789534240961075	2.1160318283364177e-05	1.2658668756484985	0.047479827	0.06831526
750	-0.10134201496839523	3.227456545573659e-05	1.2644091844558716	0.07084103	0.07084103
760	-0.11844382435083389	1.144779071182711e-05	1.2649120092391968	0.026054945	0.07084103
770	-0.09885353595018387	0.00018208136316388845	1.2657859325408936	0.005488892	0.07084103
780	-0.16443341970443726	0.0001523908576928079	1.2637696266174316	0.019177757	0.07084103
790	-0.144183948636055	1.6859679817571305e-05	1.2641841173171997	-0.02322483	0.07084103
800	0.10934815555810928	8.673539014125708e-06	1.26456880569458	-0.32554975	0.07084103
810	-0.5120739340782166	2.1236870452412404e-05	1.2612160444259644	-0.22655678	0.07084103
820	-0.13632868230342865	1.8251546862302348e-05	1.262686848640442	0.02688325	0.07084103
830	-0.14888232946395874	1.0881527487072162e-05	1.2625123262405396	0.076681346	0.076681346
840	-0.11061815917491913	1.325139692198718e-05	1.260824203491211	0.03247531	0.076681346
850	0.01715639978647232	6.583750655408949e-05	1.2619812488555908	0.042412885	0.076681346
860	-0.07729119807481766	3.750074392883107e-05	1.2588348388671875	0.0434289	0.076681346
870	-0.1385577917098999	3.411961006349884e-05	1.2593365907669067	0.0020354197	0.076681346
880	-0.4654592275619507	4.817759327124804e-05	1.261100172996521	-0.015107584	0.076681346
890	-0.16834266483783722	6.199498784553725e-06	1.2622321844100952	0.026529182	0.076681346
900	0.024491047486662865	1.6454756405437365e-05	1.260285496711731	0.026105577	0.076681346
910	-0.3659001588821411	4.8392143071396276e-05	1.2556818723678589	-0.021322314	0.076681346
920	-0.1266970932483673	5.080022310721688e-05	1.2553153038024902	0.042853706	0.076681346
930	-0.09254627674818039	5.69875628571026e-05	1.2577266693115234	-0.033339303	0.076681346
940	-0.11656007915735245	2.137678166036494e-05	1.2552592754364014	0.019297143	0.076681346
950	-0.10311881452798843	2.7459513148642145e-05	1.2519662380218506	-0.009370203	0.076681346
960	-0.0707637369632721	3.149450640194118e-05	1.2516906261444092	0.038443245	0.076681346
970	-0.12557661533355713	3.079352973145433e-05	1.2522739171981812	-0.0439014	0.076681346
980	0.21915052831172943	2.9385195375652984e-05	1.2548199892044067	0.01853036	0.076681346
990	-0.13765862584114075	4.1845978557830676e-05	1.2551443576812744	0.017781977	0.076681346
1000	-0.1397048979997635	1.2316306310822256e-05	1.2541348934173584	0.027268987	0.076681346
